lbd,S
7.16e-07,-71.0623563
7.1602e-07,-71.1182904
7.1604e-07,-72.0190896
7.1606e-07,-71.2527935
7.1608e-07,-72.6349761
7.161e-07,-71.8409348
7.1612e-07,-72.3241645
7.1614e-07,-75.5371295
7.1616e-07,-78.5034922
7.1618e-07,-71.0441063
7.162e-07,-70.9014194
7.1622e-07,-78.5861287
7.1624e-07,-71.2573752
7.1626e-07,-71.3987638
7.1628e-07,-71.2501979
7.163e-07,-70.6587103
7.1632e-07,-70.83167
7.1634e-07,-72.5584222
7.1636e-07,-72.4580483
7.1638e-07,-72.3316114
7.164e-07,-72.8257052
7.1642e-07,-70.2075156
7.1644e-07,-70.6829516
7.1646e-07,-70.0115183
7.1648e-07,-70.6656507
7.165e-07,-72.1607704
7.1652e-07,-72.1968398
7.1654e-07,-69.6561959
7.1656e-07,-74.8667448
7.1658e-07,-72.8238638
7.166e-07,-75.8854882
7.1662e-07,-73.1589931
7.1664e-07,-70.688451
7.1666e-07,-70.2085623
7.1668e-07,-71.932457
7.167e-07,-71.1034142
7.1672e-07,-72.3522363
7.1674e-07,-77.8626188
7.1676e-07,-73.7695549
7.1678e-07,-71.7987192
7.168e-07,-71.6075315
7.1682e-07,-71.2359572
7.1684e-07,-71.2707729
7.1686e-07,-70.7504774
7.1688e-07,-70.6796143
7.169e-07,-71.3900299
7.1692e-07,-70.0972427
7.1694e-07,-71.5500617
7.1696e-07,-69.7251249
7.1698e-07,-74.1338736
7.17e-07,-71.7495698
7.1702e-07,-73.9090623
7.1704e-07,-70.996396
7.1706e-07,-70.9901578
7.1708e-07,-69.8932152
7.171e-07,-70.6340728
7.1712e-07,-72.3954279
7.1714e-07,-70.3084484
7.1716e-07,-71.3135163
7.1718e-07,-75.5805619
7.172e-07,-74.0801124
7.1722e-07,-72.5828699
7.1724e-07,-71.9476808
7.1726e-07,-73.1615836
7.1728e-07,-71.371059
7.173e-07,-76.6966039
7.1732e-07,-71.4473578
7.1734e-07,-72.8747927
7.1736e-07,-71.689548
7.1738e-07,-70.8928141
7.174e-07,-69.7306114
7.1742e-07,-71.0847855
7.1744e-07,-70.8629306
7.1746e-07,-73.1374968
7.1748e-07,-69.9232976
7.175e-07,-74.9568498
7.1752e-07,-72.7129604
7.1754e-07,-71.6102261
7.1756e-07,-71.9487321
7.1758e-07,-70.966781
7.176e-07,-73.6155319
7.1762e-07,-72.988025
7.1764e-07,-73.9951253
7.1766e-07,-77.263253
7.1768e-07,-70.5233682
7.177e-07,-71.9183682
7.1772e-07,-69.924752
7.1774e-07,-71.1468051
7.1776e-07,-70.2734781
7.1778e-07,-70.3470163
7.178e-07,-71.8057354
7.1782e-07,-70.7153206
7.1784e-07,-71.1308043
7.1786e-07,-72.0090888
7.1788e-07,-71.1306252
7.179e-07,-73.6990407
7.1792e-07,-71.1833544
7.1794e-07,-70.7693249
7.1796e-07,-70.8088718
7.1798e-07,-70.1017568
7.18e-07,-73.8805712
7.1802e-07,-69.7691077
7.1804e-07,-72.4294454
7.1806e-07,-72.3432036
7.1808e-07,-72.986991
7.181e-07,-71.9549403
7.1812e-07,-71.6225882
7.1814e-07,-71.6293476
7.1816e-07,-72.8044027
7.1818e-07,-72.4190607
7.182e-07,-77.442008
7.1822e-07,-73.266677
7.1824e-07,-71.2377128
7.1826e-07,-72.0474711
7.1828e-07,-72.5722096
7.183e-07,-72.0693278
7.1832e-07,-73.0182887
7.1834e-07,-73.7561159
7.1836e-07,-73.9570363
7.1838e-07,-70.9397678
7.184e-07,-71.7261616
7.1842e-07,-73.2577722
7.1844e-07,-73.4894251
7.1846e-07,-73.1235658
7.1848e-07,-70.2412277
7.185e-07,-70.9473525
7.1852e-07,-71.9488735
7.1854e-07,-71.3208035
7.1856e-07,-71.5532947
7.1858e-07,-74.1310882
7.186e-07,-70.6633857
7.1862e-07,-71.7940285
7.1864e-07,-73.0696637
7.1866e-07,-72.0978041
7.1868e-07,-71.4405629
7.187e-07,-72.7442667
7.1872e-07,-74.7562177
7.1874e-07,-71.7596679
7.1876e-07,-70.771432
7.1878e-07,-72.7931908
7.188e-07,-70.1598864
7.1882e-07,-70.9582678
7.1884e-07,-70.6369693
7.1886e-07,-72.3474099
7.1888e-07,-74.8475832
7.189e-07,-74.5023016
7.1892e-07,-76.428139
7.1894e-07,-70.0200318
7.1896e-07,-69.4370443
